Job Info
Name;Stine 48 h v?kstfors?g
Status;Completed
Job ID;9
Job last modified;06-06-2014 13:55:25

Repetitions;61
Time between repetitions;00:30:00
Time between repetitions starting from 12:00:00;01:00:00
Acquire started;04-06-2014 13:18:10
Acquire completed;06-06-2014 13:52:34
Acquire duration;48:34:24
Growth Kinetics Analysis plugin;FullImageFeatures.dll

Name;ImageDistance;CameraStartPosition;Scan length;NumberOfImages;IlluminationLevel;IlluminationTime;TrayPosition;FocusPosition
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;30;8.90032428143381;3.18283646832852;4.59459176953955;0.286779460191592;8.90046385631837;0.288421519545796;66936
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;31;8.89785972453788;3.18037191143259;4.60907655484755;0.301264245499599;8.89798005293797;0.285937716165403;70537
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;32;8.89606355964042;3.17857574653514;4.55011436676056;0.242302057412601;8.89619127303711;0.284148936264536;74136
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;33;8.89442887445237;3.17694106134708;4.69604015942706;0.388227850079106;8.89455604561807;0.282513708845503;77736
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;34;8.89335912289766;3.17587130979237;4.63481251115287;0.327000201804918;8.89348013918955;0.281437802416979;81336
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;35;8.89030233792002;3.17281452481474;4.77448888040391;0.466676571055952;8.89042459236807;0.278382255595499;84936
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;36;8.88700930610949;3.16952149300421;4.71381382451171;0.406001515163755;8.88712939018426;0.27508705341169;88536
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;37;8.88417998200478;3.16669216889949;4.79094885470176;0.483136545353809;8.88429720686461;0.272254870092034;92137
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;38;8.88068955851469;3.16320174540941;4.90721194338225;0.599399634034295;8.88080705289222;0.268764716119652;95737
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;39;8.8773990382531;3.15991122514782;4.88780707641738;0.579994767069423;8.87752267836289;0.265480341590317;99337
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;40;8.87422426846376;3.15673645535847;4.96469647970442;0.656884170356464;8.87435229215773;0.262309955385158;102937
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;41;8.87100246899712;3.15351465589184;5.01158300753524;0.703770698187286;8.87112030157106;0.259077964798484;106537
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;42;8.86708343108746;3.14959561798218;5.00550837857307;0.697696069225119;8.86720336100493;0.255161024232361;110137
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;43;8.86255465028959;3.1450668371843;5.12681961221113;0.819007302863178;8.86268328216941;0.250640945396839;113737
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;44;8.85821588929444;3.14072807618915;5.22902330496914;0.921210995621191;8.85834332458213;0.246300987809562;117337
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;45;8.85522134099318;3.13773352788789;5.19387490066886;0.886062591320909;8.85534316838036;0.24330083160779;120937
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;46;8.85159369246398;3.13410587935869;5.26708631599508;0.959274006647122;8.85172253665786;0.23968019988529;124537
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;47;8.8481347213173;3.13064690821202;5.24381226725824;0.935999957910288;8.84826525280563;0.236222916033057;128137
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;48;8.84486779473303;3.12737998162774;5.30179986324242;0.993987553894467;8.84500516115926;0.232962824386689;131737
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;49;8.84308922712215;3.12560141401687;5.30971042770983;1.00189811836187;8.84322339483922;0.231181058066651;135338
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;50;8.84051064944263;3.12302283633734;5.33724898442634;1.02943667507838;8.84058163517936;0.228539298406789;138937
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;51;8.83816104829641;3.12067323519112;5.34621234819647;1.03840003884851;8.83823951370192;0.226197176929348;142538
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;52;8.83661486458359;3.11912705147831;5.36605278202853;1.05824047268058;8.83669703633691;0.22465469956434;146137
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;53;8.83531653965521;3.11782872654992;5.32245293756174;1.01464062821379;8.83539311102082;0.223350774248249;149737
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;54;8.8337339689364;3.11624615583112;5.37194373656364;1.06413142721569;8.83381254939533;0.221770212622758;153338
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;55;8.83233837923066;3.11485056612537;5.39426614669008;1.08645383734213;8.83241846477138;0.220376127998813;156938
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;56;8.83090610179409;3.1134182886888;5.35204753822728;1.04423522887932;8.83099169273765;0.218949355965083;160538
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;57;8.82980573987924;3.11231792677395;5.441991043237;1.13417873388905;8.82989716872669;0.217854831954121;164139
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;58;8.82906513012062;3.11157731701534;5.44301939080669;1.13520708145874;8.82915085027617;0.217108513503602;167738
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;59;8.82754992857393;3.11006211546865;5.47579039114061;1.16797808179266;8.82763918072035;0.215596843947779;171338
E3;32154.3815144668;4.62746099855975;3004.6877001804;210;2;10;60;8.82657283143875;3.10908501833347;5.50767904002495;1.199866730677;8.82666643100977;0.2146240942372;174939
E4;41132.3815144668;4.62746099855975;2950;209;2;10;0;5.75388391012959;0;4.21568790702143;0;8.64423622956483;0;345
E4;41132.3815144668;4.62746099855975;2950;209;2;10;1;6.00028498010273;0.24640106997314;4.39602101236229;0.180333105340863;8.64706367246014;0.0028274428953079;2138
E4;41132.3815144668;4.62746099855975;2950;209;2;10;2;6.14682445289292;0.392940542763329;4.54813460230118;0.332446695279756;8.65185077208534;0.0076145425205123;3938
E4;41132.3815144668;4.62746099855975;2950;209;2;10;3;6.4865467806037;0.732662870474106;4.73251000406305;0.516822097041625;8.6592035711945;0.0149673416296725;5738
E4;41132.3815144668;4.62746099855975;2950;209;2;10;4;6.89245473908633;1.13857082895673;4.88490943995441;0.669221532932987;8.67208649596581;0.027850266400975;7539
E4;41132.3815144668;4.62746099855975;2950;209;2;10;5;7.6893165767755;1.93543266664591;5.00475571704143;0.78906781002;8.69123611874847;0.0469998891836418;9338
E4;41132.3815144668;4.62746099855975;2950;209;2;10;6;8.40736590210124;2.65348199197165;5.15633084856669;0.940642941545257;8.71118701589715;0.0669507863323222;11138
E4;41132.3815144668;4.62746099855975;2950;209;2;10;7;8.54016667452708;2.78628276439749;5.28242284995474;1.06673494293331;8.71840909525231;0.0741728656874781;12938
E4;41132.3815144668;4.62746099855975;2950;209;2;10;8;8.68512273493974;2.93123882481014;5.29713002703733;1.0814421200159;8.73176012948522;0.0875238999203933;14738
E4;41132.3815144668;4.62746099855975;2950;209;2;10;9;8.74012143877757;2.98623752864798;5.38739039724866;1.17170249022723;8.74709019650002;0.102853966935186;16538
E4;41132.3815144668;4.62746099855975;2950;209;2;10;10;8.75642445672227;3.00254054659268;5.40760380581974;1.19191589879832;8.75998347963441;0.115747250069576;18338
E4;41132.3815144668;4.62746099855975;2950;209;2;10;11;8.7796610978188;3.0257771876892;5.36068091736884;1.14499301034741;8.78000029703346;0.135764067468626;20138
E4;41132.3815144668;4.62746099855975;2950;209;2;10;12;8.8058423222457;3.0519584121161;5.36536319613949;1.14967528911806;8.80591327111995;0.161677041555121;21938
E4;41132.3815144668;4.62746099855975;2950;209;2;10;13;8.82023562821495;3.06635171808535;5.35286011314322;1.13717220612179;8.82017358916232;0.175937359597491;23738
E4;41132.3815144668;4.62746099855975;2950;209;2;10;14;8.84647814107164;3.09259423094204;5.25842602450692;1.04273811748549;8.84654803654483;0.202311806980001;25538
E4;41132.3815144668;4.62746099855975;2950;209;2;10;15;8.86385369757201;3.10996978744241;5.23872751562064;1.02303960859921;8.86398851940367;0.219752289838842;27339
E4;41132.3815144668;4.62746099855975;2950;209;2;10;16;8.87365851419238;3.11977460406279;5.17869876482719;0.96301085780576;8.87375376766975;0.22951753810492;29138
E4;41132.3815144668;4.62746099855975;2950;209;2;10;17;8.8724560558139;3.1185721456843;5.30431595844044;1.08862805141902;8.87252697699541;0.228290747430583;30938
E4;41132.3815144668;4.62746099855975;2950;209;2;10;18;8.89601985463263;3.14213594450303;5.15977864868488;0.944090741663449;8.89625032784788;0.252014098283052;32739
E4;41132.3815144668;4.62746099855975;2950;209;2;10;19;8.89413732191285;3.14025341178325;5.12946444534616;0.913776538324728;8.89416398837409;0.249927758809257;34538
E4;41132.3815144668;4.62746099855975;2950;209;2;10;20;8.91342843248044;3.15954452235085;4.98544327366647;0.769755366645044;8.9133962220427;0.269159992477871;36338
E4;41132.3815144668;4.62746099855975;2950;209;2;10;21;8.92748913751293;3.17360522738334;4.98781429365829;0.772126386636865;8.92743258002363;0.283196350458795;38138
E4;41132.3815144668;4.62746099855975;2950;209;2;10;22;8.93466322969084;3.18077931956125;4.89428677887037;0.678598871848941;8.93466739548666;0.290431165921826;39939
E4;41132.3815144668;4.62746099855975;2950;209;2;10;23;8.93719643119441;3.18331252106482;4.80098696777891;0.585299060757487;8.9371616878861;0.292925458321269;41739
E4;41132.3815144668;4.62746099855975;2950;209;2;10;24;8.94909647119867;3.19521256106907;4.74350050681234;0.527812599790915;8.94911221382581;0.304875984260983;45338
E4;41132.3815144668;4.62746099855975;2950;209;2;10;25;8.94538522616793;3.19150131603833;4.67364466980909;0.457956762787662;8.94540022581295;0.301163996248118;48939
E4;41132.3815144668;4.62746099855975;2950;209;2;10;26;8.93690996443713;3.18302605430754;4.78902313633253;0.573335229311106;8.93698010172496;0.292743872160132;52545
E4;41132.3815144668;4.62746099855975;2950;209;2;10;27;8.931953115139;3.1780692050094;4.8378597683728;0.622171861351374;8.93208172007244;0.287845490507614;56139
E4;41132.3815144668;4.62746099855975;2950;209;2;10;28;8.92584526574256;3.17196135561296;4.85132558494714;0.635637677925714;8.92599764924285;0.281761419678022;59739
E4;41132.3815144668;4.62746099855975;2950;209;2;10;29;8.92553243028798;3.17164852015839;4.78078786983209;0.565099962810658;8.92567835670643;0.281442127141601;63339
E4;41132.3815144668;4.62746099855975;2950;209;2;10;30;8.92961113050631;3.17572722037672;4.92436651261281;0.708678605591387;8.92978585657529;0.285549627010457;66939
E4;41132.3815144668;4.62746099855975;2950;209;2;10;31;8.93363268967808;3.17974877954848;4.70433078146813;0.488642874446703;8.93378768549831;0.289551455933482;70539
E4;41132.3815144668;4.62746099855975;2950;209;2;10;32;8.93636472120044;3.18248081107084;4.83590209370627;0.620214186684844;8.93651756061641;0.29228133105158;74139
E4;41132.3815144668;4.62746099855975;2950;209;2;10;33;8.93543220207498;3.18154829194539;4.70108346086888;0.485395553847448;8.93558340211925;0.291347172554415;77739
E4;41132.3815144668;4.62746099855975;2950;209;2;10;34;8.93425688854118;3.18037297841158;4.87415783344976;0.658469926428335;8.93440293980734;0.290166710242506;81339
E4;41132.3815144668;4.62746099855975;2950;209;2;10;35;8.93224826452039;3.17836435439079;4.8072432029544;0.591555295932976;8.93239687386694;0.28816064430211;84939
E4;41132.3815144668;4.62746099855975;2950;209;2;10;36;8.9301878454921;3.1763039353625;4.58109606459186;0.365408157570431;8.93032524481812;0.286089015253287;88539
E4;41132.3815144668;4.62746099855975;2950;209;2;10;37;8.92805714999299;3.1741732398634;4.4422126329043;0.226524725882872;8.92818189799708;0.283945668432247;92140
E4;41132.3815144668;4.62746099855975;2950;209;2;10;38;8.92476701524589;3.1708831051163;4.59939818717483;0.383710280153404;8.92489609831683;0.280659868751995;95740
E4;41132.3815144668;4.62746099855975;2950;209;2;10;39;8.92381951297905;3.16993560284946;4.34492479499923;0.129236887977807;8.92392625838913;0.279690028824302;99339
E4;41132.3815144668;4.62746099855975;2950;209;2;10;40;8.92202060861271;3.16813669848311;4.40347890805019;0.187791001028764;8.92212634845538;0.277890118890554;102940
E4;41132.3815144668;4.62746099855975;2950;209;2;10;41;8.92117698883245;3.16729307870285;4.27495949129265;0.059271584271225;8.92126095618576;0.277024726620928;106539
E4;41132.3815144668;4.62746099855975;2950;209;2;10;42;8.91844949322486;3.16456558309526;4.23976697293591;0.0240790659144823;8.91853377872535;0.27429754916052;110140
E4;41132.3815144668;4.62746099855975;2950;209;2;10;43;8.91504440551764;3.16116049538804;4.22135057374037;0.00566266671893789;8.91512906537219;0.270892835807359;113740
E4;41132.3815144668;4.62746099855975;2950;209;2;10;44;8.91229353619795;3.15840962606836;4.19862255260902;-0.0170653544124084;8.91236966399135;0.268133434426524;117340
E4;41132.3815144668;4.62746099855975;2950;209;2;10;45;8.91024929283489;3.15636538270529;4.20957118912253;-0.00611671789889279;8.91032175721666;0.266085527651825;120940
E4;41132.3815144668;4.62746099855975;2950;209;2;10;46;8.90799129398342;3.15410738385383;4.15873894673439;-0.0569489602870341;8.90805943576526;0.263823206200426;124540
E4;41132.3815144668;4.62746099855975;2950;209;2;10;47;8.9053392704027;3.1514553602731;4.19307931937641;-0.0226085876450171;8.90540445387865;0.26116822431382;128140
E4;41132.3815144668;4.62746099855975;2950;209;2;10;48;8.90265235127913;3.14876844114954;3.94085035731386;-0.274837549707568;8.9027216210934;0.258485391528572;131740
E4;41132.3815144668;4.62746099855975;2950;209;2;10;49;8.90032712432227;3.14644321419268;4.06001828517603;-0.155669621845397;8.9003947274168;0.256158497851972;135340
E4;41132.3815144668;4.62746099855975;2950;209;2;10;50;8.89852930622238;3.14464539609278;4.16195076528716;-0.0537371417342669;8.89859462334604;0.254358393781212;138940
E4;41132.3815144668;4.62746099855975;2950;209;2;10;51;8.89606639210818;3.14218248197858;4.30372507870966;0.0880371716882351;8.89613302955276;0.251896799987932;142540
E4;41132.3815144668;4.62746099855975;2950;209;2;10;52;8.89421627733254;3.14033236720295;4.20005981064841;-0.0156280963730211;8.89427996029515;0.250043730730324;146140
E4;41132.3815144668;4.62746099855975;2950;209;2;10;53;8.8923407548476;3.138456844718;4.11594366166787;-0.0997442453535555;8.89240500846572;0.24816877890089;149740
E4;41132.3815144668;4.62746099855975;2950;209;2;10;54;8.89047306872174;3.13658915859214;4.30402694488159;0.0883390378601643;8.89053498743777;0.246298757872943;153341
E4;41132.3815144668;4.62746099855975;2950;209;2;10;55;8.88910281552205;3.13521890539245;4.31754006792103;0.101852160899598;8.88916078431358;0.244924554748746;156940
E4;41132.3815144668;4.62746099855975;2950;209;2;10;56;8.88744868980988;3.13356477968028;4.36154825429101;0.145860347269582;8.88750590304732;0.243269673482487;160540
E4;41132.3815144668;4.62746099855975;2950;209;2;10;57;8.88569741357266;3.13181350344306;4.32212023383584;0.106432326814415;8.88575258824401;0.241516358679183;164142
E4;41132.3815144668;4.62746099855975;2950;209;2;10;58;8.88418273572094;3.13029882559135;4.27424297917703;0.058555072155599;8.88423839364547;0.240002164080641;167741
E4;41132.3815144668;4.62746099855975;2950;209;2;10;59;8.88262162060141;3.12873771047181;4.45005546780923;0.234367560787803;8.88267415854814;0.238437928983307;171341
E4;41132.3815144668;4.62746099855975;2950;209;2;10;60;8.88144798645618;3.12756407632658;4.33900433503625;0.123316428014826;8.88149907941185;0.237262849847022;174942
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;0;6.07117703870557;0;4.38861093456619;0;8.60901088603919;0;348
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;1;6.1594363440527;0.0882593053471252;4.42905188989525;0.0404409553290606;8.61102087829801;0.00200999225882015;2140
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;2;6.38569181575644;0.314514777050865;4.59509626657636;0.206485332010172;8.61725912408382;0.00824823804462937;3941
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;3;6.59374634429635;0.522569305590776;4.78110850740172;0.392497572835532;8.626279932394;0.0172690463548104;5741
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;4;6.82799898194285;0.756821943237275;4.89559996573547;0.506989031169285;8.63787444313176;0.0288635570925706;7542
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;5;7.3954794244009;1.32430238569533;5.04488547566825;0.656274541102066;8.65594904857782;0.046938162538634;9340
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;6;8.03102607439405;1.95984903568847;4.88498538945612;0.496374454889932;8.67305227612221;0.0640413900830215;11140
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;7;8.49846560353673;2.42728856483116;5.29125209802949;0.902641163463302;8.69162141558276;0.0826105295435688;12941
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;8;8.61761646440498;2.54643942569941;5.31286962741445;0.924258692848259;8.70296919150893;0.093958305469739;14741
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;9;8.72042582818449;2.64924878947892;5.31470117209988;0.92609023753369;8.72557013666498;0.116559250625793;16541
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;10;8.74474395174488;2.67356691303931;5.35303064919883;0.964419714632641;8.74594609973857;0.136935213699386;18341
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;11;8.76516206215671;2.69398502345114;5.42814714981225;1.03953621524606;8.7656922407623;0.156681354723112;20141
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;12;8.78186537786232;2.71068833915674;5.44434837897876;1.05573744441257;8.78213536623966;0.173124480200475;21941
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;13;8.79983564263072;2.72865860392515;5.37901484946615;0.990403914899957;8.79994375469498;0.190932868655798;23741
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;14;8.82424114149807;2.7530641027925;5.39506293013856;1.00645199557237;8.82419653176517;0.215185645725983;25541
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;15;8.8490871744261;2.77791013572053;5.24740088553325;0.85878995096706;8.849069594432;0.240058708392811;27341
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;16;8.86791861451873;2.79674157581315;5.21077563615635;0.822164701590165;8.86812447625701;0.259113590217819;29141
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;17;8.89293110082894;2.82175406212336;5.18972545984124;0.801114525275048;8.89305011172425;0.28403922568506;30941
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;18;8.91089380945114;2.83971677074557;5.02798529528931;0.639374360723123;8.91090481575268;0.301893929713492;32741
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;19;8.92018317744732;2.84900613874175;5.05143633808376;0.662825403517569;8.92021692131159;0.311206035272399;34541
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;20;8.93054329569233;2.85936625698676;4.79395522254345;0.405344287977262;8.93063556742353;0.321624681384346;36341
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;21;8.94398428060399;2.87280724189842;4.77658665801394;0.387975723447755;8.94400703548152;0.334996149442333;38141
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;22;8.95490367978937;2.8837266410838;4.64313912545175;0.254528190885559;8.95489051925007;0.345879633210881;39941
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;23;8.96605511209846;2.89487807339289;4.60838522835996;0.219774293793776;8.96606546534587;0.357054579306688;41741
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;24;8.95350224980395;2.88232521109838;4.63757064995685;0.248959715390666;8.95343201736416;0.344421131324973;45341
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;25;8.94843926593567;2.8772622272301;4.69945114482377;0.310840210257584;8.94840559406631;0.339394708027124;48942
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;26;8.94797015530535;2.87679311659978;4.70303703155059;0.314426096984402;8.94798597746461;0.338975091425427;52548
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;27;8.93827325867541;2.86709621996983;4.75082318219454;0.362212247628355;8.93831487181662;0.329303985777431;56141
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;28;8.92849369012101;2.85731665141543;4.78441575000253;0.395804815436342;8.92855179566424;0.319540909625056;59741
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;29;8.92573926904698;2.8545622303414;4.84873017297144;0.46011923840525;8.92582681992488;0.316815933885689;63341
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;30;8.92506188442254;2.85388484571697;4.87173574582741;0.483124811261218;8.92514786636127;0.316136980322083;66941
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;31;8.92826632132666;2.85708928262109;4.76680292762779;0.378191993061606;8.92837304938464;0.319362163345451;70542
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;32;8.93326926069436;2.86209222198879;4.73687182337726;0.348260888811069;8.93335853489923;0.324347648860044;74142
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;33;8.93517745164593;2.86400041294036;4.81772931520153;0.429118380635337;8.93527237618519;0.326261490145999;77742
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;34;8.93369038158118;2.86251334287561;4.82213962870462;0.433528694138434;8.93378333853947;0.32477245250028;81342
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;35;8.93214319482942;2.86096615612385;4.80931244262454;0.420701508058355;8.93225154122433;0.323240655185147;84942
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;36;8.92918946355889;2.85801242485332;4.73779131026871;0.349180375702526;8.92930962223188;0.320298736192692;88542
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;37;8.92713072353378;2.8559536848282;4.69540689025737;0.306795955691182;8.92724589554536;0.318235009506177;92142
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;38;8.92558171278931;2.85440467408374;4.45665595278149;0.0680450182152983;8.92569447482279;0.316683588783604;95742
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;39;8.92378390149592;2.85260686279035;4.42187265714896;0.0332617225827674;8.92388044678485;0.314869560745667;99342
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;40;8.92087040643232;2.84969336772675;4.37775705414359;-0.0108538804226015;8.92096890207934;0.311958016040149;102942
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;41;8.9192672657432;2.84809022703763;4.3435580865795;-0.0450528479866872;8.91934547271879;0.310334586679605;106542
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;42;8.91824341188371;2.84706637317814;4.22334217274715;-0.165268761819036;8.91832863211561;0.30931774607642;110142
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;43;8.91826121218884;2.84708417348327;4.24489934259928;-0.143711591966909;8.9183454208248;0.309334534785616;113742
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;44;8.91659388898559;2.84541685028002;4.26147193423115;-0.127139000335043;8.91667412087144;0.307663234832257;117343
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;45;8.91397501431164;2.84279797560606;4.11761010055455;-0.271000834011636;8.91405132918313;0.305040443143948;120942
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;46;8.9116212596901;2.84044422098453;4.11038929762327;-0.278221636942916;8.91169403483699;0.302683148797808;124543
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;47;8.90940286659355;2.83822582788798;4.06876264162756;-0.319848292938625;8.90947202047421;0.300461134435022;128143
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;48;8.90767375640699;2.83649671770142;3.84098534047633;-0.547625594089857;8.90774297527936;0.298732089240172;131743
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;49;8.90568212937017;2.8345050906646;3.98208211477381;-0.406528819792378;8.90574979402249;0.296738907983299;135343
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;50;8.90302593103489;2.83184889232932;3.97848760059463;-0.410123333971562;8.90309441067291;0.294083524633724;138943
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;51;8.90152315716753;2.83034611846196;4.04542501213874;-0.343185922427446;8.90157938849312;0.292568502453936;142543
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;52;8.89912593647141;2.82794889776584;4.04205975137135;-0.34655118319484;8.89917982112193;0.290168935082743;146142
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;53;8.89745538209953;2.82627834339396;3.99563329565647;-0.392977638909722;8.89750453594506;0.288493649905877;149743
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;54;8.89550189765865;2.82432485895308;4.10399408475774;-0.284616849808449;8.89554925175772;0.286538365718533;153343
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;55;8.89401976644413;2.82284272773856;4.12007632311926;-0.26853461144693;8.89406314474076;0.285052258701571;156943
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;56;8.89211730882609;2.82094027012052;4.05244740912312;-0.336163525443063;8.89215918684256;0.283148300803376;160543
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;57;8.89106722468437;2.8198901859788;4.25987356574108;-0.128737368825111;8.89110372415236;0.282092838113176;164144
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;58;8.88948432731699;2.81830728861142;4.22232097840067;-0.166289956165519;8.88951757525308;0.280506689213897;167743
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;59;8.88798865668692;2.81681161798135;4.10942304064557;-0.27918789392062;8.88802039640406;0.279009510364874;171344
E5;50110.3815144668;4.62746099855975;2979.18147731726;211;2;10;60;8.88641342703;2.81523638832443;4.28047735484096;-0.10813357972523;8.88644347211124;0.277432586072058;174944
E6;59088.3815144668;4.62746099855975;3018.11625922978;208;2;10;0;5.76571554645398;0;4.21071047272731;0;8.64161084765854;0;350
E6;59088.3815144668;4.62746099855975;3018.11625922978;208;2;10;1;6.02714303771686;0.261427491262875;4.41001602315381;0.199305550426502;8.64561946154128;0.00400861388273732;2143
E6;59088.3815144668;4.62746099855975;3018.11625922978;208;2;10;2;6.36578571875102;0.600070172297037;4.6752233049862;0.464512832258895;8.65463595611627;0.0130251084577306;3943
E6;59088.3815144668;4.62746099855975;3018.11625922978;208;2;10;3;6.81183273162743;1.04611718517345;4.92633725775157;0.715626785024269;8.66783631762762;0.0262254699690772;5743
E6;59088.3815144668;4.62746099855975;3018.11625922978;208;2;10;4;7.60556571521131;1.83985016875733;5.05317025533799;0.842459782610687;8.68821057171573;0.0465997240571863;7545
E6;59088.3815144668;4.62746099855975;3018.11625922978;208;2;10;5;8.3876381318583;2.62192258540432;5.16434967658672;0.953639203859419;8.70931444509112;0.0677035974325797;9343
E6;59088.3815144668;4.62746099855975;3018.11625922978;208;2;10;6;8.59546200172405;2.82974645527007;5.28595445082194;1.07524397809464;8.72070282982375;0.0790919821652061;11143
E6;59088.3815144668;4.62746099855975;3018.11625922978;208;2;10;7;8.73791137040089;2.97219582394691;5.30803279211271;1.09732231938541;8.74402854469989;0.102417697041355;12943
E6;59088.3815144668;4.62746099855975;3018.11625922978;208;2;10;8;8.76636303834858;3.0006474918946;5.30139629408721;1.0906858213599;8.76705444597759;0.125443598319052;14743
E6;59088.3815144668;4.62746099855975;3018.11625922978;208;2;10;9;8.78881274349239;3.02309719703841;5.38874679973025;1.17803632700295;8.78886082054222;0.147249972883685;16543
