Job Info
Name;Synergy, S, aureus del,mutants
Status;Completed
Job ID;10
Job last modified;11-06-2014 10:46:55

Repetitions;49
Time between repetitions;00:30:00
Acquire started;10-06-2014 10:39:39
Acquire completed;11-06-2014 10:44:01
Acquire duration;24:04:22
Growth Kinetics Analysis plugin;FullImageFeatures,dll

Name;ImageDistance;CameraStartPosition;Scan length;NumberOfImages;IlluminationLevel;IlluminationTime;TrayPosition;FocusPosition
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;6;6,78389708985156;0,938642042449294;4,67874785412122;0,301427508330092;8,60327816560522;0,0128943075776586;11146
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;7;6,89844074161751;1,05318569421524;4,75518604401437;0,377865698223233;8,60811812636291;0,017734268335353;12948
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;8;6,92190401982065;1,07664897241838;4,75001858020157;0,372698234410434;8,61010852842959;0,0197246704020326;14747
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;9;6,94228060940549;1,09702556200322;4,74227621960912;0,364955873817986;8,6095093629569;0,0191255049293435;16546
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;10;6,1643554830482;0,319100435645927;4,50151569388352;0,124195348092386;8,5933263115189;0,00294245349134137;18346
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;11;6,07387981506769;0,228624767665421;4,39338394639879;0,0160636006076551;8,59490898624934;0,00452512822177731;20146
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;12;6,18370293243231;0,338447885030039;4,47791983844133;0,1005994926502;8,59734851434767;0,00696465632010757;21946
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;13;6,0909811897209;0,245726142318631;4,39307467751045;0,0157543317193189;8,59416781932736;0,00378396129979564;23746
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;14;6,05111220445075;0,205857157048483;4,30944368540652;-0,0678766603846146;8,59213173136675;0,00174787333919291;25547
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;15;5,98038463884328;0,135129591441006;4,34681577650619;-0,0305045692849406;8,59264171107102;0,0022578530434636;27347
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;16;5,99806492292251;0,15280987552024;4,19708136695079;-0,180238978840338;8,59246697468521;0,0020831166576496;29147
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;17;5,99637151969219;0,151116472289919;4,25605502852218;-0,121265317268956;8,59453752874212;0,00415367071455819;30946
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;18;5,97167735459973;0,12642230719746;4,28500261740613;-0,0923177283850007;8,59139998678825;0,00101612876069268;32746
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;19;5,95852398796353;0,113268940561261;4,28608174016926;-0,0912386056218688;8,59144292750508;0,00105906947752032;34547
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;20;5,94049287324204;0,0952378258397735;4,29271628096702;-0,0846040648241146;8,59131874931529;0,000934891287725392;36346
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;21;5,98290856998516;0,137653522582892;4,33152875139615;-0,0457915943949798;8,59427322602988;0,00388936800231932;38146
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;22;5,93278114497952;0,0875260975772463;4,32367942283923;-0,0536409229519039;8,59198164327601;0,00159778524845144;39946
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;23;5,93786462496417;0,0926095775618956;4,26855694918635;-0,108763396604781;8,59156991917401;0,00118606114644848;41747
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;24;5,93122746378207;0,0859724163798017;4,2888616249765;-0,0884587208146304;8,59103559118864;0,000651733161083357;43548
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;25;5,97085059984185;0,125595552439577;4,38440682544809;0,00708647965695519;8,59320697675468;0,00282311872712171;45347
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;26;5,93605695710911;0,0908019097068387;4,11759071584089;-0,259729629950242;8,59243239588461;0,00204853785704984;47147
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;27;5,97308465831778;0,127829610915505;4,33744568784541;-0,0398746579457256;8,59351720005311;0,00313334202555282;48947
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;28;5,93981211274677;0,0945570653444978;4,25462010609106;-0,122700239700068;8,59271398006856;0,00233012204099481;50747
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;29;5,95401578814037;0,108760740738098;4,27653420957993;-0,100786136211199;8,59207244836261;0,00168859033504809;52546
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;30;5,90184670645242;0,0565916590501452;4,31322923228916;-0,0640911135019744;8,58999092255633;-0,000392935471232647;54347
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;31;5,92684665745974;0,0815916100574663;4,33952049004154;-0,0377998557495953;8,59286322188435;0,00247936385679282;56147
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;32;5,93844716711542;0,0931921197131507;4,35076225700441;-0,0265580887867207;8,59287889295766;0,00249503493010117;57947
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;33;5,93886105288924;0,093606005486965;4,28266892877887;-0,0946514170122637;8,59338004668499;0,00299618865743057;59747
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;34;5,89672803724631;0,0514729898440374;4,20405106799838;-0,173269277792754;8,59086945116866;0,000485593141094753;61547
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;35;5,91331268832734;0,0680576409250708;4,34682753598494;-0,0304928098061952;8,59279840466711;0,00241454663954954;63347
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;36;5,89011766145651;0,0448626140542414;4,43717226875313;0,059851922962002;8,59085663894611;0,000472780918549631;65147
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;37;5,91816409292293;0,0729090455206594;4,26577086487167;-0,111549480919462;8,59349903393135;0,00311517590378507;66947
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;38;5,90644936668894;0,0611943192866722;4,41697282455887;0,0396524787677386;8,59205512052306;0,00167126249549909;68747
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;39;5,91470524093188;0,0694501935296135;4,37988603351133;0,00256568772019605;8,59332068705809;0,00293682903052428;70547
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;40;5,90260209174996;0,0573470443476944;4,25684730467067;-0,120473041120461;8,5933417773039;0,0029579192763407;72347
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;41;5,9473897206142;0,102134673211933;4,20038612387826;-0,176934221912874;8,59422201670168;0,00383815867411919;74147
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;42;5,93686074820941;0,0916057008071371;4,31538127421155;-0,0619390715795811;8,59341966779314;0,00303580976557782;75947
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;43;5,99129359792707;0,146038550524796;4,3323522976572;-0,0449680481339323;8,59515928428187;0,00477542625431227;77747
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;44;5,94837530838073;0,103120260978458;4,35921325704516;-0,0181070887459684;8,59223239691188;0,00184853888431746;79547
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;45;5,98147102120067;0,136215973798404;4,26136477625873;-0,1159555695324;8,59312605767456;0,00274219964700251;81347
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;46;6,05027045581244;0,205015408410173;4,36744397039029;-0,00987637540084396;8,59384879078055;0,00346493275298698;83146
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;47;6,02722463511882;0,181969587716546;4,40760040051285;0,0302800547217217;8,59117337018499;0,000789512157425065;84947
E4;41132,3815144668;4,62746099855975;2926,81093423711;214;2;10;48;6,12940512477718;0,284150077374907;4,40744938632305;0,0301290405319135;8,59449310948869;0,00410925146113073;86747
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;0;6,03120839831894;0;4,32724627917466;0;8,58216935488549;0;347
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;1;6,46637070227845;0,435162303959511;4,54710986072766;0,219863581553004;8,58280920557348;0,000639850687992549;2148
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;2;6,81906824949906;0,787859851180116;4,65988445385628;0,332638174681623;8,59414139421983;0,0119720393343385;3949
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;3;7,06594735856945;1,03473896025051;4,82171814451291;0,494471865338251;8,6085549593814;0,026385604495907;5749
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;4;7,23866067331678;1,20745227499783;4,90961368453307;0,58236740535841;8,61740303179194;0,0352336769064472;7549
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;5;7,37198176822558;1,34077336990664;4,95527379401894;0,628027514844288;8,62539061575592;0,0432212608704283;9349
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;6;7,46929040449098;1,43808200617204;4,99980889843257;0,672562619257914;8,63167108538721;0,0495017305017171;11149
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;7;7,55414182124141;1,52293342292247;5,01247005984352;0,68522378066886;8,63484666948183;0,0526773145963375;12951
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;8;7,6190800993057;1,58787170098676;5,04530484047404;0,71805856129938;8,64203638088845;0,059867026002955;14749
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;9;7,67419668031632;1,64298828199738;5,04678238743618;0,719536108261519;8,64521945591204;0,0630501010265512;16549
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;10;7,7352381535246;1,70402975520566;5,05412312703853;0,726876847863872;8,64927923490515;0,0671098800196557;18349
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;11;6,02138617881179;-0,00982221950715534;4,21522236716855;-0,112023912006108;8,58760026566526;0,00543091077977209;20149
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;12;6,02734966293094;-0,00385873538800041;4,30578698866843;-0,0214592905062281;8,58738809328688;0,00521873840139442;21949
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;13;6,03174995100227;0,000541552683332114;4,27634183689485;-0,0509044422798075;8,58639595650441;0,00422660161892452;23749
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;14;6,03401773637765;0,00280933805870998;4,28651175185322;-0,0407345273214403;8,58905190707383;0,00688255218834399;25549
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;15;5,97475357576262;-0,0564548225563231;4,10907406380719;-0,21817221536747;8,58512739705004;0,00295804216455409;27349
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;16;5,9521155022551;-0,0790928960638437;4,18395969371711;-0,143286585457544;8,58467757550355;0,00250822061805778;29149
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;17;5,953504502505;-0,0777038958139435;4,18061702970004;-0,146629249474619;8,5852813241525;0,0031119692670103;30949
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;18;5,95110524733282;-0,0801031509861208;4,16432857462442;-0,162917704550239;8,58454052994719;0,00237117506170392;32749
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;19;5,92565730509375;-0,105551093225193;4,09306109092511;-0,234185188249547;8,58527898510072;0,00310963021522603;34549
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;20;5,92178624296133;-0,109422155357613;4,07322811058737;-0,254018168587286;8,58336603979152;0,00119668490603253;36349
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;21;5,92782450967619;-0,103383888642751;4,06727813435968;-0,259968144814979;8,58777372903103;0,00560437414554116;38149
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;22;5,92599707010331;-0,105211328215626;4,24492285536161;-0,0823234238130466;8,58455315504239;0,00238380015689899;39949
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;23;5,93637100715271;-0,0948373911662266;4,17616120485627;-0,151085074318385;8,584318226199;0,00214887131350672;41749
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;24;5,9374282218533;-0,0937801764656445;4,19141669830888;-0,135829580865772;8,58688878789976;0,00471943301426592;43550
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;25;5,92990927869334;-0,1012991196256;4,09436928532806;-0,232876993846596;8,58444489498972;0,00227554010423425;45349
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;26;5,92305788740688;-0,108150510912062;4,02996516807167;-0,297281111102989;8,58708909737109;0,00491974248560112;47150
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;27;5,93455176438143;-0,0966566339375072;4,14084727791764;-0,186399001257016;8,58675276116398;0,00458340627848841;48949
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;28;5,92639187737109;-0,104816520947846;4,10364393170028;-0,223602347474379;8,5862196092332;0,00405025434770678;50749
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;29;5,93482583242954;-0,0963825658894004;4,13304808950068;-0,194198189673978;8,58643110092591;0,00426174604041485;52549
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;30;5,93772887797907;-0,0934795203398719;4,19656600563623;-0,130680273538424;8,58720652209757;0,00503716721208214;54350
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;31;5,93578530707309;-0,0954230912458529;4,07383358047555;-0,253412698699107;8,58640306075914;0,00423370587364502;56150
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;32;5,91494364672079;-0,116264751598155;4,14612302313459;-0,181123256040066;8,58498530124241;0,00281594635691818;57950
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;33;5,92349113892301;-0,107717259395926;4,11028507505198;-0,216961204122677;8,58569080434403;0,00352144945853539;59750
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;34;5,9392887927849;-0,0919196055340441;4,0272545453847;-0,299991733789961;8,58670871751788;0,00453936263239285;61550
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;35;5,93190325451354;-0,0993051438054042;3,99682492206078;-0,330421357113875;8,58638674313756;0,0042173882520693;63349
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;36;5,90762895861465;-0,123579439704293;4,06468028553103;-0,262565993643628;8,58530280640596;0,00313345152046551;65150
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;37;5,9214592951733;-0,109749103145639;4,12944104757172;-0,197805231602938;8,58742320805177;0,00525385316627691;66950
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;38;5,91281471618831;-0,118393682130635;4,2031637426655;-0,124082536509158;8,58776413163889;0,00559477675340148;68749
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;39;5,91059468586232;-0,12061371245662;4,16994855252947;-0,157297726645188;8,58668404120468;0,00451468631918672;70550
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;40;5,91847007888303;-0,112738319435908;4,17488950686559;-0,152356772309071;8,58685231403448;0,00468295914899031;72350
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;41;5,90941701534389;-0,121791382975052;4,12232694989826;-0,204919329276395;8,58634329205168;0,00417393716618975;74150
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;42;5,90633532895034;-0,124873069368597;4,17960427495959;-0,147642004215063;8,58745653694654;0,00528718206105339;75950
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;43;5,91773836932695;-0,113470028991991;4,06029899395891;-0,266947285215742;8,58874297399604;0,00657361911055432;77750
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;44;5,90713391396209;-0,124074484356848;4,17766151616048;-0,149584763014178;8,58649591333692;0,00432655845142627;79550
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;45;5,91083671131883;-0,120371687000109;4,07902632001577;-0,24821995915889;8,58845864897275;0,00628929408726187;81349
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;46;5,91542170675412;-0,115786691564822;4,07261014038899;-0,254636138785666;8,58882097997754;0,0066516250920472;83149
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;47;5,8943537874295;-0,136854610889442;4,06771870149702;-0,25952757767764;8,58386740523953;0,00169805035403492;84950
E5;50110,3815144668;4,62746099855975;2941,39265128079;212;2;10;48;5,89746486883674;-0,133743529482204;4,17069032848579;-0,156555950688865;8,58642617065364;0,00425681576814618;86749
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;0;5,67355380061448;0;4,17286390521044;0;8,57214127100638;0;350
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;1;5,69102773834327;0,0174739377287914;4,2417615857676;0,0688976805571535;8,57102475320648;-0,0011165177998933;2151
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;2;5,86891936320582;0,195365562591344;4,31720510947427;0,144341204263824;8,57077762380578;-0,00136364720059312;3952
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;3;6,17652410474456;0,502970304130079;4,5625474533469;0,389683548136457;8,58140221046542;0,00926093945904682;5752
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;4;6,38093421221772;0,707380411603243;4,71767084195204;0,544806936741593;8,58775940274366;0,0156181317372841;7552
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;5;6,33404466247663;0,660490861862146;4,69515347245053;0,522289567240091;8,58500336832526;0,0128620973188838;9352
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;6;6,35355007355239;0,679996272937914;4,60382078993253;0,430956884722092;8,58902413352527;0,0168828625188979;11152
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;7;6,31476477596006;0,641210975345577;4,59037676080872;0,417512855598273;8,58715535664561;0,0150140856392351;12954
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;8;6,14466759838505;0,471113797770566;4,37294989589799;0,200085990687546;8,58918574928624;0,0170444782798658;14752
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;9;5,81971941738342;0,146165616768939;4,15751877151092;-0,0153451336995181;8,58682079494978;0,0146795239433999;16552
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;10;5,70278283157181;0,0292290309573247;3,8115719232494;-0,361291981961038;8,58514167787993;0,0130004068735516;18352
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;11;5,76942428643391;0,0958704858194279;4,12352094078649;-0,0493429644239489;8,58901590024264;0,016874629236268;20151
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;12;5,78758932663808;0,114035526023603;3,99837444360929;-0,174489461601155;8,58490677171168;0,0127655007052994;21952
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;13;5,89619205235556;0,222638251741084;3,96770088228623;-0,205163022924213;8,58898895920339;0,0168476881970143;23752
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;14;5,89014997898544;0,216596178370964;4,12764966299591;-0,045214242214529;8,58349418183359;0,0113529108272132;25552
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;15;5,90713111091001;0,233577310295529;4,13387419207296;-0,0389897131374815;8,58310097721066;0,0109597062042841;27352
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;16;5,9233169428746;0,249763142260116;4,02834445318027;-0,144519452030177;8,58765908833363;0,0155178173272574;29152
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;17;5,88853162099506;0,214977820380575;3,94772448498632;-0,225139420224126;8,58244445903564;0,0103031880292619;30952
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;18;5,96905859286978;0,295504792255302;4,05265649623399;-0,120207408976452;8,58820636072921;0,0160650897228365;32752
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;19;5,89969609146817;0,226142290853689;3,95702910253965;-0,21583480267079;8,58819883547606;0,0160575644696817;34552
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;20;5,93904003444655;0,265486233832067;4,10469918434358;-0,0681647208668608;8,58475035466969;0,0126090836633157;36352
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;21;5,93984983517771;0,266296034563229;4,23902949044493;0,0661655852344856;8,58787217288532;0,0157309018789462;38152
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;22;5,97487154211028;0,301317741495796;4,0147118938238;-0,158152011386644;8,5879966990477;0,0158554280413234;39952
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;23;5,89877126961656;0,225217469002082;4,05919160656285;-0,113672298647589;8,58301686228915;0,010875591282776;41752
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;24;5,98817111955285;0,31461731893837;4,09479558940902;-0,0780683158014206;8,58593084024865;0,0137895692422703;43553
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;25;5,98967748549794;0,316123684883464;4,1958785900938;0,0230146848833543;8,58815773310526;0,0160164620988823;45352
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;26;5,93164717568505;0,258093375070573;4,18057270215978;0,00770879694933413;8,583533353949;0,0113920829426206;47152
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;27;5,96433796546337;0,290784164848889;4,07223682767921;-0,100627077531228;8,58748200777867;0,0153407367722913;48952
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;28;5,93991906184744;0,266365261232956;4,13534000852516;-0,0375238966852844;8,58318153971773;0,0110402687113513;50752
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;29;5,91579619229531;0,242242391680834;4,16484387934749;-0,00802002586295458;8,58741699669962;0,0152757256932414;52552
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;30;6,00661348604319;0,333059685428714;4,09940632548874;-0,0734575797217056;8,58787121243818;0,015729941431804;54352
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;31;5,95662242961094;0,283068628996457;4,08878491109947;-0,0840789941109739;8,58522347072587;0,0130821997194897;56152
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;32;5,99647942985004;0,322925629235557;4,0877629457898;-0,0851009594206458;8,58782851648536;0,0156872454789827;57952
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;33;5,98108662967397;0,307532829059485;4,06895116424282;-0,103912740967625;8,58700750781064;0,0148662368042682;59752
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;34;5,9339705192126;0,260416718598118;4,11417157784574;-0,0586923273647004;8,58613873528134;0,0139974642749614;61552
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;35;5,97231116185856;0,298757361244079;4,11574636729636;-0,057117537914082;8,58696954603174;0,0148282750253657;63352
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;36;5,90956410849637;0,236010307881888;4,24616910307857;0,0733051978681312;8,58368528117146;0,0115440101650854;65152
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;37;5,95744697856612;0,283893177951636;4,13519931652703;-0,0376645886834144;8,58815064703938;0,0160093760330078;66952
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;38;5,90678305086744;0,233229250252957;4,0701819202422;-0,102681984968243;8,58416666411954;0,0120253931131629;68752
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;39;5,95892339962201;0,285369599007527;4,13930161839865;-0,0335622868117937;8,58808726895308;0,0159459979467069;70552
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;40;5,95906227707376;0,285508476459283;3,89423353501687;-0,278630370193577;8,5867606182061;0,0146193471997229;72353
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;41;5,91325112509914;0,239697324484658;4,15121249076495;-0,021651414445496;8,5863892968327;0,0142480258263262;74152
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;42;5,92694999797069;0,253396197356214;3,99681996842064;-0,176043936789807;8,58726449663011;0,0151232256237357;75952
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;43;5,87066352176763;0,197109721153153;4,01885345094222;-0,15401045426822;8,58392712588024;0,0117858548738585;77753
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;44;5,86417164880364;0,190617848189164;4,15338767045426;-0,0194762347561834;8,58545295621795;0,0133116852115709;79553
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;45;5,95103766030515;0,277483859690673;4,12801642535065;-0,04484747985979;8,58907861810596;0,0169373470995833;81352
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;46;5,86433689789468;0,190783097280201;4,11396136953787;-0,0589025356725745;8,58302826577762;0,0108869947712407;83152
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;47;5,8719212186947;0,198367418080222;3,94555202598965;-0,227311879220792;8,58269563381934;0,0105543628129592;84952
E6;59088,3815144668;4,62746099855975;2985,59819502774;210;2;10;48;5,84053535895266;0,166981558338182;4,13318734696263;-0,0396765582478151;8,5842719636036;0,0121306925972231;86752
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;0;5,68004270086804;0;4,03346201418972;0;8,62484732025325;0;352
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;1;5,67372199969926;-0,00632070116878403;4,14898727815324;0,115525263963527;8,61762889860598;-0,00721842164726638;2154
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;2;5,98927085122282;0,309228150354781;4,37408937354747;0,340627359357754;8,62467352178876;-0,000173798464491171;3954
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;3;6,4008226853634;0,720779984495354;4,78183783725701;0,748375823067294;8,63056503379582;0,00571771354257322;5754
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;4;7,23046152702982;1,55041882616178;5,18284765742724;1,14938564323752;8,65443020679252;0,0295828865392664;7554
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;5;8,65286764685154;2,9728249459835;5,45312322843282;1,4196612142431;8,72069949376555;0,0958521735123021;9354
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;6;8,81349382359644;3,13345112272839;5,45989926389317;1,42643724970345;8,81354825117738;0,18870093092413;11154
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;7;8,91056138248588;3,23051868161783;5,22356761517085;1,19010560098113;8,91056069864448;0,285713378391229;12957
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;8;8,97609935463568;3,29605665376764;4,8658975142441;0,832435500054383;8,97609641129203;0,351249091038778;14755
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;9;9,00453419216931;3,32449149130127;3,86691586533612;-0,1665461488536;9,00448912174042;0,379641801487171;16554
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;10;9,01498245088365;3,33493975001561;2,17434321329378;-1,85911880089594;9,01496265194289;0,390115331689646;18354
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;11;9,0195705850444;3,33952788417636;1,15460541549795;-2,87885659869177;9,01956272436097;0,394715404107723;20154
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;12;9,02122816343072;3,34118546256267;0,269019608002851;-3,76444240618686;9,02122123576276;0,396373915509512;21954
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;13;9,02074765721544;3,3407049563474;0,185733249643127;-3,84772876454659;9,0207405196193;0,395893199366052;23754
E7;68066,3815144668;4,62746099855975;3017,60553020294;204;2;10;14;9,02035765028184;3,3403149494138;0,114612803567824;-3,91884921062189;9,02035174055071;0,395504420297463;25555
